,order_id,order_date,delivery_date,customer_name,gender,age,city,state,product_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,stock,delivery_duration
4543,906,2021-01-21,2021-02-04,Lorenzo Dutch,Genderfluid,49,Lake Ashleyhaven,Queensland,569,100,2,200,Jacket,Bomber,XL,orange,69,14
4544,906,2021-01-21,2021-02-04,Lorenzo Dutch,Genderfluid,49,Lake Ashleyhaven,Queensland,543,98,1,98,Jacket,Leather,L,green,71,14
4545,906,2021-01-21,2021-02-04,Lorenzo Dutch,Genderfluid,49,Lake Ashleyhaven,Queensland,727,119,3,357,Jacket,Trench Coat,M,indigo,42,14
4546,906,2021-01-21,2021-02-04,Lorenzo Dutch,Genderfluid,49,Lake Ashleyhaven,Queensland,1027,90,1,90,Trousers,Relaxed Leg,M,yellow,68,14
4547,907,2021-08-15,2021-08-17,Constance Piddington,Genderfluid,27,East Chasehaven,Queensland,121,92,1,92,Shirt,Denim,S,green,49,2
4548,907,2021-08-15,2021-08-17,Constance Piddington,Genderfluid,27,East Chasehaven,Queensland,115,92,1,92,Shirt,Denim,XS,yellow,54,2
4549,907,2021-08-15,2021-08-17,Constance Piddington,Genderfluid,27,East Chasehaven,Queensland,559,98,2,196,Jacket,Leather,XL,violet,58,2
4550,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,635,93,2,186,Jacket,Coach,XS,orange,42,24
4551,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,132,92,2,184,Shirt,Denim,M,indigo,56,24
4552,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,196,98,3,294,Shirt,Camp Collared,S,blue,75,24
4553,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,49,104,1,104,Shirt,Dress,XL,yellow,75,24
4554,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,1054,93,3,279,Trousers,Joggers,XL,red,58,24
4555,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,817,117,3,351,Jacket,Shearling,M,yellow,60,24
4556,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,141,91,1,91,Shirt,Linen,S,red,67,24
4557,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,631,93,3,279,Jacket,Coach,S,red,76,24
4558,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,238,106,2,212,Shirt,Chambray,L,indigo,79,24
4559,908,2021-03-15,2021-04-08,Farah Schukert,Agender,34,Feeneymouth,Queensland,842,113,1,113,Trousers,Chinos,M,red,54,24
4560,909,2021-07-18,2021-08-09,Mallory Castellani,Female,38,Williammouth,Victoria,1218,105,1,105,Trousers,Pleated,L,indigo,73,22
4561,909,2021-07-18,2021-08-09,Mallory Castellani,Female,38,Williammouth,Victoria,613,112,1,112,Jacket,Cardigan,L,green,63,22
4562,909,2021-07-18,2021-08-09,Mallory Castellani,Female,38,Williammouth,Victoria,309,105,3,315,Shirt,Cuban Collar,XL,indigo,53,22
4563,909,2021-07-18,2021-08-09,Mallory Castellani,Female,38,Williammouth,Victoria,158,91,3,273,Shirt,Linen,L,green,72,22
4564,909,2021-07-18,2021-08-09,Mallory Castellani,Female,38,Williammouth,Victoria,1169,99,3,297,Trousers,High-Waisted,XL,yellow,78,22
4565,909,2021-07-18,2021-08-09,Mallory Castellani,Female,38,Williammouth,Victoria,507,102,3,306,Jacket,Windbreaker,M,green,63,22
4566,910,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,465,118,3,354,Jacket,Puffer,XS,yellow,55,10
4567,910,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,908,94,2,188,Trousers,Cords,L,violet,74,10
4568,910,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,293,105,2,210,Shirt,Cuban Collar,L,yellow,77,10
4569,910,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,21,96,2,192,Shirt,Oxford Cloth,S,blue,51,10
4570,910,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,34,96,2,192,Shirt,Oxford Cloth,XL,violet,54,10
4571,911,2021-08-23,2021-09-06,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,979,97,1,97,Trousers,Slim-Fit,XL,violet,48,14
4572,911,2021-08-23,2021-09-06,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,372,94,2,188,Shirt,Henley,M,blue,42,14
4573,911,2021-08-23,2021-09-06,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,915,96,1,96,Trousers,Drawstring,XS,orange,41,14
4574,911,2021-08-23,2021-09-06,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,87,118,1,118,Shirt,Flannel,M,green,66,14
4575,912,2021-08-23,2021-09-09,Cinda Alleyne,Genderfluid,55,Caitlinview,Victoria,1060,93,3,279,Trousers,Joggers,XS,yellow,62,17
4576,913,2021-04-03,2021-04-19,Hi Simenel,Genderfluid,80,Lake Michaelbury,South Australia,761,109,1,109,Jacket,Peacoat,S,indigo,49,16
4577,913,2021-04-03,2021-04-19,Hi Simenel,Genderfluid,80,Lake Michaelbury,South Australia,222,106,3,318,Shirt,Chambray,M,yellow,62,16
4578,914,2021-05-09,2021-05-12,Hillier Seward,Genderfluid,32,Heaneyview,South Australia,123,92,3,276,Shirt,Denim,L,green,71,3
4579,914,2021-05-09,2021-05-12,Hillier Seward,Genderfluid,32,Heaneyview,South Australia,1114,115,2,230,Trousers,Cropped,XL,indigo,58,3
4580,915,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,236,106,2,212,Shirt,Chambray,S,indigo,59,17
4581,915,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,216,106,1,106,Shirt,Chambray,S,orange,69,17
4582,915,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,23,96,1,96,Shirt,Oxford Cloth,L,blue,59,17
4583,915,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,53,104,1,104,Shirt,Dress,L,green,52,17
4584,915,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,575,100,3,300,Jacket,Bomber,XS,green,48,17
4585,915,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,1131,102,3,306,Trousers,Cargo Pants,S,yellow,48,17
4586,915,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,1171,99,2,198,Trousers,High-Waisted,S,green,73,17
4587,915,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,1000,106,1,106,Trousers,Wool,XS,blue,58,17
4588,916,2021-10-12,2021-10-19,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,904,94,1,94,Trousers,Cords,XL,indigo,70,7
4589,916,2021-10-12,2021-10-19,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,324,109,1,109,Shirt,Mandarin Collar,XL,orange,59,7
4590,916,2021-10-12,2021-10-19,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,118,92,1,92,Shirt,Denim,L,yellow,75,7
4591,917,2021-01-02,2021-01-12,Mirabelle Vaney,Polygender,42,Baumbachton,Victoria,345,109,1,109,Shirt,Mandarin Collar,XS,violet,52,10
4592,918,2021-03-07,2021-04-03,Terri Lunny,Bigender,75,New Callumtown,Western Australia,539,98,3,294,Jacket,Leather,XL,yellow,67,27
4593,918,2021-03-07,2021-04-03,Terri Lunny,Bigender,75,New Callumtown,Western Australia,1119,115,2,230,Trousers,Cropped,XL,violet,64,27
4594,919,2021-06-29,2021-07-21,Dean McLarty,Female,39,North Ellabury,Northern Territory,932,96,1,96,Trousers,Drawstring,M,blue,41,22
4595,920,2021-07-26,2021-08-16,Diann Grieger,Polygender,26,Port Joeltown,South Australia,1212,105,2,210,Trousers,Pleated,M,blue,66,21
4596,920,2021-07-26,2021-08-16,Diann Grieger,Polygender,26,Port Joeltown,South Australia,540,98,3,294,Jacket,Leather,XS,green,57,21
4597,920,2021-07-26,2021-08-16,Diann Grieger,Polygender,26,Port Joeltown,South Australia,1000,106,3,318,Trousers,Wool,XS,blue,58,21
4598,920,2021-07-26,2021-08-16,Diann Grieger,Polygender,26,Port Joeltown,South Australia,609,112,3,336,Jacket,Cardigan,XL,yellow,42,21
4599,920,2021-07-26,2021-08-16,Diann Grieger,Polygender,26,Port Joeltown,South Australia,502,102,1,102,Jacket,Windbreaker,M,yellow,52,21
4600,920,2021-07-26,2021-08-16,Diann Grieger,Polygender,26,Port Joeltown,South Australia,791,91,2,182,Jacket,Pullover,S,blue,73,21
4601,920,2021-07-26,2021-08-16,Diann Grieger,Polygender,26,Port Joeltown,South Australia,943,96,3,288,Trousers,Drawstring,L,violet,62,21
4602,921,2021-02-17,2021-02-18,Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,494,102,2,204,Jacket,Windbreaker,XL,red,48,1
4603,921,2021-02-17,2021-02-18,Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,1080,93,2,186,Trousers,Joggers,XS,violet,50,1
4604,921,2021-02-17,2021-02-18,Luelle Fernanando,Agender,57,North Sebastianberg,Australian Capital Territory,573,100,3,300,Jacket,Bomber,L,yellow,54,1
4605,922,2021-10-10,2021-11-02,Diann Grieger,Polygender,26,Port Joeltown,South Australia,1231,112,2,224,Trousers,Tracksuit Bottoms,S,orange,59,23
4606,922,2021-10-10,2021-11-02,Diann Grieger,Polygender,26,Port Joeltown,South Australia,173,91,3,273,Shirt,Linen,L,violet,70,23
4607,923,2021-07-05,2021-07-26,Waylin Gasson,Genderqueer,37,West Kai,South Australia,655,93,3,279,Jacket,Coach,XS,indigo,42,21
4608,923,2021-07-05,2021-07-26,Waylin Gasson,Genderqueer,37,West Kai,South Australia,445,107,2,214,Jacket,Denim,XS,indigo,75,21
4609,923,2021-07-05,2021-07-26,Waylin Gasson,Genderqueer,37,West Kai,South Australia,462,118,3,354,Jacket,Puffer,M,orange,61,21
4610,923,2021-07-05,2021-07-26,Waylin Gasson,Genderqueer,37,West Kai,South Australia,739,109,2,218,Jacket,Peacoat,XL,red,58,21
4611,923,2021-07-05,2021-07-26,Waylin Gasson,Genderqueer,37,West Kai,South Australia,222,106,1,106,Shirt,Chambray,M,yellow,62,21
4612,923,2021-07-05,2021-07-26,Waylin Gasson,Genderqueer,37,West Kai,South Australia,427,107,3,321,Jacket,Denim,M,orange,48,21
4613,924,2021-04-04,2021-04-18,Lorine McLugish,Agender,23,Graceville,New South Wales,38,104,2,208,Shirt,Dress,L,red,79,14
4614,924,2021-04-04,2021-04-18,Lorine McLugish,Agender,23,Graceville,New South Wales,1176,99,1,99,Trousers,High-Waisted,S,blue,75,14
4615,924,2021-04-04,2021-04-18,Lorine McLugish,Agender,23,Graceville,New South Wales,218,106,2,212,Shirt,Chambray,L,orange,44,14
4616,925,2021-07-16,2021-08-12,Kendre Etherton,Genderqueer,22,New Angelinaberg,Victoria,880,94,1,94,Trousers,Cords,XS,orange,70,27
4617,925,2021-07-16,2021-08-12,Kendre Etherton,Genderqueer,22,New Angelinaberg,Victoria,629,112,2,224,Jacket,Cardigan,XL,violet,64,27
4618,925,2021-07-16,2021-08-12,Kendre Etherton,Genderqueer,22,New Angelinaberg,Victoria,511,102,3,306,Jacket,Windbreaker,S,blue,41,27
4619,925,2021-07-16,2021-08-12,Kendre Etherton,Genderqueer,22,New Angelinaberg,Victoria,440,107,1,107,Jacket,Denim,XS,blue,49,27
4620,925,2021-07-16,2021-08-12,Kendre Etherton,Genderqueer,22,New Angelinaberg,Victoria,209,98,2,196,Shirt,Camp Collared,XL,violet,40,27
4621,926,2021-02-08,2021-02-18,Yardley Dreamer,Female,22,Jordanborough,Tasmania,426,107,2,214,Jacket,Denim,S,orange,51,10
4622,926,2021-02-08,2021-02-18,Yardley Dreamer,Female,22,Jordanborough,Tasmania,469,118,2,236,Jacket,Puffer,XL,yellow,65,10
4623,926,2021-02-08,2021-02-18,Yardley Dreamer,Female,22,Jordanborough,Tasmania,839,117,1,117,Jacket,Shearling,XL,violet,70,10
4624,926,2021-02-08,2021-02-18,Yardley Dreamer,Female,22,Jordanborough,Tasmania,810,117,2,234,Jacket,Shearling,XS,orange,54,10
4625,926,2021-02-08,2021-02-18,Yardley Dreamer,Female,22,Jordanborough,Tasmania,865,113,1,113,Trousers,Chinos,XS,indigo,61,10
4626,926,2021-02-08,2021-02-18,Yardley Dreamer,Female,22,Jordanborough,Tasmania,661,93,1,93,Jacket,Coach,S,violet,74,10
4627,926,2021-02-08,2021-02-18,Yardley Dreamer,Female,22,Jordanborough,Tasmania,1148,102,3,306,Trousers,Cargo Pants,L,indigo,46,10
4628,927,2021-08-02,2021-08-06,Albina Disdel,Genderqueer,47,West Luke,Northern Territory,539,98,3,294,Jacket,Leather,XL,yellow,67,4
4629,927,2021-08-02,2021-08-06,Albina Disdel,Genderqueer,47,West Luke,Northern Territory,390,119,3,357,Shirt,Casual Slim Fit,XS,orange,43,4
4630,927,2021-08-02,2021-08-06,Albina Disdel,Genderqueer,47,West Luke,Northern Territory,108,92,2,184,Shirt,Denim,L,red,52,4
4631,927,2021-08-02,2021-08-06,Albina Disdel,Genderqueer,47,West Luke,Northern Territory,1160,99,3,297,Trousers,High-Waisted,XS,orange,55,4
4632,928,2021-10-14,2021-10-19,Morgana Weymouth,Female,64,Blakeborough,Australian Capital Territory,22,96,1,96,Shirt,Oxford Cloth,M,blue,57,5
4633,928,2021-10-14,2021-10-19,Morgana Weymouth,Female,64,Blakeborough,Australian Capital Territory,400,119,1,119,Shirt,Casual Slim Fit,XS,green,69,5
4634,928,2021-10-14,2021-10-19,Morgana Weymouth,Female,64,Blakeborough,Australian Capital Territory,67,104,1,104,Shirt,Dress,M,violet,41,5
4635,928,2021-10-14,2021-10-19,Morgana Weymouth,Female,64,Blakeborough,Australian Capital Territory,421,107,1,107,Jacket,Denim,S,red,69,5
4636,928,2021-10-14,2021-10-19,Morgana Weymouth,Female,64,Blakeborough,Australian Capital Territory,290,105,1,105,Shirt,Cuban Collar,XS,yellow,78,5
4637,928,2021-10-14,2021-10-19,Morgana Weymouth,Female,64,Blakeborough,Australian Capital Territory,1105,115,2,230,Trousers,Cropped,XS,blue,47,5
4638,928,2021-10-14,2021-10-19,Morgana Weymouth,Female,64,Blakeborough,Australian Capital Territory,922,96,2,192,Trousers,Drawstring,M,yellow,55,5
4639,929,2021-01-31,2021-02-06,Collie Jakel,Female,50,Isabellaton,Australian Capital Territory,1157,99,2,198,Trousers,High-Waisted,M,red,59,6
4640,929,2021-01-31,2021-02-06,Collie Jakel,Female,50,Isabellaton,Australian Capital Territory,167,91,3,273,Shirt,Linen,M,indigo,72,6
4641,929,2021-01-31,2021-02-06,Collie Jakel,Female,50,Isabellaton,Australian Capital Territory,803,91,2,182,Jacket,Pullover,L,violet,78,6
4642,929,2021-01-31,2021-02-06,Collie Jakel,Female,50,Isabellaton,Australian Capital Territory,256,95,1,95,Shirt,Polo,S,yellow,77,6
4643,930,2021-06-22,2021-06-30,Biddy Devanney,Male,26,Harryburgh,Tasmania,276,95,3,285,Shirt,Polo,S,violet,43,8
4644,930,2021-06-22,2021-06-30,Biddy Devanney,Male,26,Harryburgh,Tasmania,1176,99,2,198,Trousers,High-Waisted,S,blue,75,8
4645,930,2021-06-22,2021-06-30,Biddy Devanney,Male,26,Harryburgh,Tasmania,389,119,2,238,Shirt,Casual Slim Fit,XL,red,47,8
4646,931,2021-06-04,2021-06-19,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,1241,112,1,112,Trousers,Tracksuit Bottoms,S,green,72,15
4647,931,2021-06-04,2021-06-19,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,1025,90,2,180,Trousers,Relaxed Leg,XS,yellow,44,15
4648,932,2021-08-22,2021-08-23,Vicki Stockwell,Male,27,Leofurt,Australian Capital Territory,382,94,3,282,Shirt,Henley,M,violet,44,1
4649,932,2021-08-22,2021-08-23,Vicki Stockwell,Male,27,Leofurt,Australian Capital Territory,821,117,1,117,Jacket,Shearling,S,green,66,1
4650,933,2021-04-28,2021-05-20,Thomasine Baudet,Female,60,Ameliaview,South Australia,958,97,3,291,Trousers,Slim-Fit,L,yellow,64,22
4651,933,2021-04-28,2021-05-20,Thomasine Baudet,Female,60,Ameliaview,South Australia,1025,90,2,180,Trousers,Relaxed Leg,XS,yellow,44,22
4652,933,2021-04-28,2021-05-20,Thomasine Baudet,Female,60,Ameliaview,South Australia,415,119,2,238,Shirt,Casual Slim Fit,XS,violet,55,22
4653,933,2021-04-28,2021-05-20,Thomasine Baudet,Female,60,Ameliaview,South Australia,838,117,3,351,Jacket,Shearling,L,violet,61,22
4654,933,2021-04-28,2021-05-20,Thomasine Baudet,Female,60,Ameliaview,South Australia,687,113,1,113,Jacket,Parka,M,blue,54,22
4655,934,2021-04-03,2021-04-21,Delia Mably,Female,55,Doylebury,Victoria,453,107,2,214,Jacket,Denim,L,violet,50,18
4656,934,2021-04-03,2021-04-21,Delia Mably,Female,55,Doylebury,Victoria,202,98,1,98,Shirt,Camp Collared,M,indigo,52,18
4657,934,2021-04-03,2021-04-21,Delia Mably,Female,55,Doylebury,Victoria,1165,99,1,99,Trousers,High-Waisted,XS,yellow,64,18
4658,934,2021-04-03,2021-04-21,Delia Mably,Female,55,Doylebury,Victoria,1194,105,1,105,Trousers,Pleated,XL,red,58,18
4659,934,2021-04-03,2021-04-21,Delia Mably,Female,55,Doylebury,Victoria,82,118,3,354,Shirt,Flannel,M,yellow,59,18
4660,934,2021-04-03,2021-04-21,Delia Mably,Female,55,Doylebury,Victoria,113,92,2,184,Shirt,Denim,L,orange,45,18
4661,935,2021-07-01,2021-07-16,Beatrisa Winterscale,Non-binary,68,Port Harrychester,Western Australia,991,106,2,212,Trousers,Wool,S,yellow,69,15
4662,935,2021-07-01,2021-07-16,Beatrisa Winterscale,Non-binary,68,Port Harrychester,Western Australia,843,113,1,113,Trousers,Chinos,L,red,44,15
4663,935,2021-07-01,2021-07-16,Beatrisa Winterscale,Non-binary,68,Port Harrychester,Western Australia,1122,102,2,204,Trousers,Cargo Pants,M,red,52,15
4664,935,2021-07-01,2021-07-16,Beatrisa Winterscale,Non-binary,68,Port Harrychester,Western Australia,1020,90,3,270,Trousers,Relaxed Leg,XS,orange,64,15
4665,935,2021-07-01,2021-07-16,Beatrisa Winterscale,Non-binary,68,Port Harrychester,Western Australia,922,96,1,96,Trousers,Drawstring,M,yellow,55,15
4666,935,2021-07-01,2021-07-16,Beatrisa Winterscale,Non-binary,68,Port Harrychester,Western Australia,926,96,2,192,Trousers,Drawstring,S,green,73,15
4667,935,2021-07-01,2021-07-16,Beatrisa Winterscale,Non-binary,68,Port Harrychester,Western Australia,242,106,3,318,Shirt,Chambray,M,violet,72,15
4668,935,2021-07-01,2021-07-16,Beatrisa Winterscale,Non-binary,68,Port Harrychester,Western Australia,262,95,3,285,Shirt,Polo,M,green,62,15
4669,936,2021-07-16,2021-08-01,Ikey Spohr,Polygender,53,North Scarlettborough,Northern Territory,820,117,3,351,Jacket,Shearling,XS,green,74,16
4670,936,2021-07-16,2021-08-01,Ikey Spohr,Polygender,53,North Scarlettborough,Northern Territory,235,106,3,318,Shirt,Chambray,XS,indigo,75,16
4671,936,2021-07-16,2021-08-01,Ikey Spohr,Polygender,53,North Scarlettborough,Northern Territory,292,105,3,315,Shirt,Cuban Collar,M,yellow,49,16
4672,936,2021-07-16,2021-08-01,Ikey Spohr,Polygender,53,North Scarlettborough,Northern Territory,405,119,3,357,Shirt,Casual Slim Fit,XS,blue,55,16
4673,936,2021-07-16,2021-08-01,Ikey Spohr,Polygender,53,North Scarlettborough,Northern Territory,837,117,2,234,Jacket,Shearling,M,violet,74,16
4674,936,2021-07-16,2021-08-01,Ikey Spohr,Polygender,53,North Scarlettborough,Northern Territory,1107,115,3,345,Trousers,Cropped,M,blue,56,16
4675,936,2021-07-16,2021-08-01,Ikey Spohr,Polygender,53,North Scarlettborough,Northern Territory,1164,99,1,99,Trousers,High-Waisted,XL,orange,47,16
4676,936,2021-07-16,2021-08-01,Ikey Spohr,Polygender,53,North Scarlettborough,Northern Territory,399,119,3,357,Shirt,Casual Slim Fit,XL,yellow,78,16
4677,937,2021-06-04,2021-06-25,Marinna Heal,Genderfluid,42,Braunhaven,Tasmania,241,106,2,212,Shirt,Chambray,S,violet,52,21
4678,937,2021-06-04,2021-06-25,Marinna Heal,Genderfluid,42,Braunhaven,Tasmania,418,119,3,357,Shirt,Casual Slim Fit,L,violet,65,21
4679,938,2021-06-12,2021-06-28,Daisy Camillo,Male,48,Jacobsland,Northern Territory,810,117,3,351,Jacket,Shearling,XS,orange,54,16
4680,938,2021-06-12,2021-06-28,Daisy Camillo,Male,48,Jacobsland,Northern Territory,361,94,3,282,Shirt,Henley,S,yellow,70,16
4681,938,2021-06-12,2021-06-28,Daisy Camillo,Male,48,Jacobsland,Northern Territory,562,100,1,100,Jacket,Bomber,M,red,79,16
4682,938,2021-06-12,2021-06-28,Daisy Camillo,Male,48,Jacobsland,Northern Territory,547,98,2,196,Jacket,Leather,M,blue,60,16
4683,938,2021-06-12,2021-06-28,Daisy Camillo,Male,48,Jacobsland,Northern Territory,380,94,1,94,Shirt,Henley,XS,violet,50,16
4684,938,2021-06-12,2021-06-28,Daisy Camillo,Male,48,Jacobsland,Northern Territory,1134,102,2,204,Trousers,Cargo Pants,XL,yellow,52,16
4685,938,2021-06-12,2021-06-28,Daisy Camillo,Male,48,Jacobsland,Northern Territory,126,92,3,276,Shirt,Denim,S,blue,47,16
4686,939,2021-04-02,2021-04-21,Ettie Gonnely,Bigender,34,North Cody,Victoria,783,91,2,182,Jacket,Pullover,L,yellow,43,19
4687,939,2021-04-02,2021-04-21,Ettie Gonnely,Bigender,34,North Cody,Victoria,382,94,2,188,Shirt,Henley,M,violet,44,19
4688,939,2021-04-02,2021-04-21,Ettie Gonnely,Bigender,34,North Cody,Victoria,422,107,1,107,Jacket,Denim,M,red,43,19
4689,939,2021-04-02,2021-04-21,Ettie Gonnely,Bigender,34,North Cody,Victoria,441,107,2,214,Jacket,Denim,S,blue,56,19
4690,939,2021-04-02,2021-04-21,Ettie Gonnely,Bigender,34,North Cody,Victoria,689,113,3,339,Jacket,Parka,XL,blue,47,19
4691,939,2021-04-02,2021-04-21,Ettie Gonnely,Bigender,34,North Cody,Victoria,1048,90,2,180,Trousers,Relaxed Leg,L,violet,47,19
4692,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,1201,105,3,315,Trousers,Pleated,S,yellow,71,23
4693,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,575,100,1,100,Jacket,Bomber,XS,green,48,23
4694,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,955,97,2,194,Trousers,Slim-Fit,XS,yellow,59,23
4695,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,212,106,1,106,Shirt,Chambray,M,red,48,23
4696,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,39,104,2,208,Shirt,Dress,XL,red,47,23
4697,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,390,119,2,238,Shirt,Casual Slim Fit,XS,orange,43,23
4698,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,177,98,3,294,Shirt,Camp Collared,M,red,64,23
4699,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,1255,112,3,336,Trousers,Tracksuit Bottoms,XS,violet,67,23
4700,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,514,102,2,204,Jacket,Windbreaker,XL,blue,59,23
4701,940,2021-09-11,2021-10-04,Saul Franklyn,Male,62,Tillmanview,New South Wales,540,98,3,294,Jacket,Leather,XS,green,57,23
4702,941,2021-09-30,2021-10-05,Nerita Peotz,Female,58,Pipershire,Queensland,518,102,3,306,Jacket,Windbreaker,L,indigo,67,5
4703,941,2021-09-30,2021-10-05,Nerita Peotz,Female,58,Pipershire,Queensland,1224,105,3,315,Trousers,Pleated,XL,violet,65,5
4704,942,2021-06-09,2021-06-10,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,867,113,1,113,Trousers,Chinos,M,indigo,64,1
4705,942,2021-06-09,2021-06-10,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,192,98,1,98,Shirt,Camp Collared,M,green,41,1
4706,942,2021-06-09,2021-06-10,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,383,94,3,282,Shirt,Henley,L,violet,51,1
4707,942,2021-06-09,2021-06-10,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,251,95,2,190,Shirt,Polo,S,orange,78,1
4708,942,2021-06-09,2021-06-10,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,646,93,2,186,Jacket,Coach,S,green,60,1
4709,943,2021-02-22,2021-03-14,Chandra Carine,Agender,51,Hellermouth,New South Wales,1081,93,1,93,Trousers,Joggers,S,violet,63,20
4710,943,2021-02-22,2021-03-14,Chandra Carine,Agender,51,Hellermouth,New South Wales,217,106,3,318,Shirt,Chambray,M,orange,43,20
4711,943,2021-02-22,2021-03-14,Chandra Carine,Agender,51,Hellermouth,New South Wales,455,118,1,118,Jacket,Puffer,XS,red,67,20
4712,944,2021-07-17,2021-08-09,Ellynn Korba,Genderqueer,34,West Jonathanshire,Tasmania,820,117,2,234,Jacket,Shearling,XS,green,74,23
4713,945,2021-07-04,2021-07-22,Tore Caras,Genderqueer,62,West Alyssa,Queensland,457,118,1,118,Jacket,Puffer,M,red,62,18
4714,945,2021-07-04,2021-07-22,Tore Caras,Genderqueer,62,West Alyssa,Queensland,1008,106,3,318,Trousers,Wool,L,indigo,41,18
4715,945,2021-07-04,2021-07-22,Tore Caras,Genderqueer,62,West Alyssa,Queensland,817,117,2,234,Jacket,Shearling,M,yellow,60,18
4716,945,2021-07-04,2021-07-22,Tore Caras,Genderqueer,62,West Alyssa,Queensland,580,100,2,200,Jacket,Bomber,XS,blue,44,18
4717,945,2021-07-04,2021-07-22,Tore Caras,Genderqueer,62,West Alyssa,Queensland,899,94,2,188,Trousers,Cords,XL,blue,65,18
4718,946,2021-04-20,2021-05-13,Wash Kyneton,Non-binary,60,Lake Sienna,Northern Territory,613,112,1,112,Jacket,Cardigan,L,green,63,23
4719,946,2021-04-20,2021-05-13,Wash Kyneton,Non-binary,60,Lake Sienna,Northern Territory,4,96,3,288,Shirt,Oxford Cloth,XL,red,47,23
4720,947,2021-06-24,2021-07-02,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,1042,90,1,90,Trousers,Relaxed Leg,M,indigo,45,8
4721,947,2021-06-24,2021-07-02,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,359,94,1,94,Shirt,Henley,XL,orange,52,8
4722,947,2021-06-24,2021-07-02,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,440,107,1,107,Jacket,Denim,XS,blue,49,8
4723,948,2021-08-24,2021-09-02,Adamo Saddington,Male,80,Port Lucas,Queensland,972,97,2,194,Trousers,Slim-Fit,M,indigo,67,9
